,flrID,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,linkedEvents,submissionTime,link
0,2016-07-07T07:49:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2016-07-07T07:49Z,2016-07-07T07:56Z,,C5.1,S16W35,,,,2016-07-08T00:07Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/10959/-1
1,2016-07-10T00:53:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2016-07-10T00:53Z,2016-07-10T00:59Z,,C8.6,N12E67,12564.0,,[{'activityID': '2016-07-10T00:53:00-CME-001'}],2016-07-10T12:06Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/10964/-1
2,2016-07-21T00:41:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2016-07-21T00:41Z,2016-07-21T00:46Z,2016-07-21T01:15Z,M1.2,N5W38,12567.0,Active region appear to be magnetically linked with region 2565.,,2016-07-21T15:03Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/11017/-1
3,2016-07-21T01:34:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2016-07-21T01:34Z,2016-07-21T01:48Z,2016-07-21T03:15Z,M1.0,N5W40,12567.0,Active region appears to be linked to 2565.,,2016-07-21T15:03Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/11018/-1
4,2016-07-23T01:46:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2016-07-23T01:46Z,2016-07-23T02:11Z,2016-07-23T02:23Z,M5.0,N05W73,12565.0,,,2016-07-23T14:29Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/11050/-1
5,2016-07-23T05:00:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2016-07-23T05:00Z,2016-07-23T05:16Z,2016-07-23T05:24Z,M7.6,N05W73,12565.0,"double peaked flare M7.6, M5.5",[{'activityID': '2016-07-23T05:24:00-CME-001'}],2016-07-23T14:30Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/11052/-1
6,2016-07-23T05:27:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2016-07-23T05:27Z,2016-07-23T05:31Z,2016-07-23T05:33Z,M5.5,N05W75,12565.0,"double peaked flare M7.6, M5.5",[{'activityID': '2016-07-23T05:24:00-CME-001'}],2016-07-23T14:31Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/11054/-1
7,2016-07-24T06:09:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2016-07-24T06:09Z,2016-07-24T06:20Z,2016-07-24T06:32Z,M2.0,N06W89,12567.0,,,2016-07-24T11:39Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/11069/-1
8,2016-07-24T17:30:00-FLR-001,[{'displayName': 'GOES15: SEM/XRS 1.0-8.0'}],2016-07-24T17:30Z,2016-07-24T17:43Z,2016-07-24T18:12Z,M1.9,N07W89,12567.0,,,2016-07-24T19:06Z,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/11070/-1
